Created Date & Time,Request Type,Sub Request Type,Branch Name,Customer Comments,Comments Date & Time,Total Calls,Latitude_Comment,Longitude_Comment,closest_park,min_distance,ADDRESS,Latitude_Park,Longitude_Park,Keyword,Comment Address,Zone,comment_topics
9/23/22 11:28,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"EMAIL: The alley (EASEMENT) between Lawrence Drive and Schiller Bay needs attention. There are fallen trees, branches and fence boards. One of the houses with a missing fence board has a large German shepherd. The fence needs to be repaired and the alley cleaned up.&nbsp; CSR emailed asking for more the exact address of private property to sent to bylaw.",9/23/22 11:35,1.0,50.4971073,-104.6830868,MAPLE RIDGE PARK B,0.3953496493989522,6703 MAPLE RIDGE DR,50.49913,-104.67849,"Easement, maintenance",7225   SCHILLER BAY,WEST,77
9/23/22 12:23,Parks Inquiry,VehcleAcce,Parks Maintenance & Cemeteries,Applicant Name: Lisa Tillotson Email: ttr15@hotmail.com Phone Number: 306-519-1432 Owner Name: Tim Beckley Address: 11 Laird Cres Email: timbeckley@sasktel.net Phone Number: 306-543-3352 Company Name: Tilly's Tree Services Inc Address: 1270 Halifax St Phone: 306-519-1432 Access Location and Address: Easement behind Describe the project and/or type of equipment being used and why the access is required. Explain any special conditions or requests: We will be trimming his Maple &amp; Ash tree and we need to access the trees by bucket truck using the easement Attach plans or maps showing exact location and proposed access route. Project Start Date: 2022-10-20 Project End Date: 2022-10-20 I hereby declare that I have read and understand the Terms and Conditions and agree to comply. Yes,9/23/22 14:09,1.0,50.4782601,-104.6421939,LAIRD PARK,0.1797780531232051,4310 SHERWOOD DR,50.47669,-104.6428,Health and safety,11   LAIRD CRES,WEST,2
9/23/22 13:29,Cemetery Inquiry,No Subtype,Parks Maintenance & Cemeteries,Their grandmothers headstone is off the base/leaning and needs to be set in better - Caroline JohnsonThe top of their grandfathers headstone is not intact. It can be moved back and forth/ cross at the top is gone - W A JohnsonThey are more concerned with the base of the headstonesRegina Cemetary Just seen this last week Does not know that lot # of either Will send in pics.,9/23/22 13:36,1.0,50.4646807,-104.6090953,ARBORETUM PARK,0.6036713511519854,1430 4TH AVE,50.4631727,-104.6009024,"Maintenance, Cemetary Lots",2120   4TH AVE,CENTRAL,124
9/23/22 14:53,Parks Inquiry,VehcleAcce,Parks Maintenance & Cemeteries,We need to access our customers trees that are in his backyard with our bucket truck &amp; Chipper so we can remove spruce and willow tree in back yard &amp; a dead willow stem. The only way is by driving through the easement.,9/23/22 15:09,1.0,50.4585657,-104.6038439,OXFORD PARK,0.1962706040876966,1512 E 8TH AVE,50.45694959999999,-104.602729,Property damage.,1270   HALIFAX ST,EAST,18
9/26/22 8:16,Parks Inquiry,VehcleAcce,Parks Maintenance & Cemeteries,Describe the project and/or type of equipment being used and why the access is required. Explain any special conditions or requests:Removing a tree in the backyard overhanging the green space in behind. Would like to drive our aerial lift truck and our chipper truck from Argyle Street across the park west towards our client's property but staying south of the soccer field and then drive north along the fence line. Would only do so if the grass was dry.Attach plans or maps showing exact location and proposed access route.IMG_3024.pdfProject Start Date:2022-09-28Project End Date:2022-09-28I hereby declare that I have read and understand the Terms and Conditions and agree to comply.Yes,9/26/22 8:19,1.0,50.4906136,-104.6344528,STAN OXELGREN MEMORIAL PARK,0.1291988365394222,126 SANGSTER BLVD,50.48968,-104.63554,Driving in the park,23   BOUCHER CRES,NORTH,63
9/26/22 8:52,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,There was A LOT of dog poop in the green space in Crosbie Park green space tonight. Very sad since there is a dog park down the street.,9/26/22 8:56,1.0,50.42756,-104.5102,CROSBIE PARK,0.0,3201 CROSBIE CRES,50.42756,-104.5102,dog poop,3201   CROSBIE CRES,EAST,53
9/26/22 10:07,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"Bike path between Parliament and 25th.and surrounding area. Caller would like to thanks to the worker that cleans and maintains that area all summer, she did a Great job, and they just wanted to say Thanks to her!",9/26/22 10:11,1.0,50.4170482,-104.6257359,PARLIAMENT PARK SOUTH,0.0844010265275506,3102 PARLIAMENT AVE,50.41672,-104.62681,Maintenance,3900   CAMERON ST,SOUTH,7
9/26/22 10:21,Parks Inquiry,ParksTrePr,Parks Maintenance & Cemeteries,"Arlington Park, large broken branch on one of the Green Ash, there are children that play some type of sport every night , and caller concerned that the branch may fall on them. Tree closere Behind 227, it is obvious, you will see it as it is still attached. Please remove",9/26/22 10:50,1.0,50.3994087,-104.6259206,ARLINGTON PARK,0.0815449601038148,35 GROOME AVE,50.3996319,-104.6270165,Dangerous tree,223   LOCKWOOD RD,SOUTH,136
9/26/22 10:21,Parks Inquiry,ParksTrePr,Parks Maintenance & Cemeteries,Trees behind this address are in bad need of pruning please attend. In Arlington park.,9/26/22 10:52,1.0,50.3994087,-104.6259206,ARLINGTON PARK,0.0815449601038148,35 GROOME AVE,50.3996319,-104.6270165,tree pruning,223   LOCKWOOD RD,SOUTH,-1
9/26/22 10:32,Parks Inquiry,PrkGrbEmpt,Parks Maintenance & Cemeteries,Caller states city garbage is over flowing. It is not by a bus stop but says it is cities on the street.,9/26/22 10:33,1.0,50.4478681,-104.6090041,DICKINSON PARK,0.1466515528250633,2010 12TH AVE N,50.4491119,-104.6096929,"Garbage, City",1945   HAMILTON ST,NORTH,-1
9/26/22 10:52,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,Caller states that the bench in front of the small structure has gone missing. Is it being maintained. or was it stolen. Please replace as moms &amp; seniors both enjoyed it,9/26/22 10:55,1.0,50.3986,-104.62139,PLAINSVIEW PARK,1.5801749476133684e-12,61 PLAINSVIEW DR,50.39859999999999,-104.62139,lack of benches,61   PLAINSVIEW DR,SOUTH,21
9/26/22 11:08,Parks Inquiry,ParksTrePr,Parks Maintenance & Cemeteries,Caller is looking to get trees trimmed in easment directly behind property.,9/26/22 11:12,1.0,50.4020296,-104.6297226,DR AE PERRY PARK,0.1606417640885887,40 COWIE RD,50.4019,-104.63198,Tree trimming,119   ROGERS RD,SOUTH,130
9/27/22 8:44,Parks Inquiry,WeedsCity,Parks Maintenance & Cemeteries,"Hi, I am reaching out for some weed issue behind our property. We live on 3312 Crosbie Cres Regina SK S4V 3H5 and just behind our property, the weeds have been grown to up to 4 ft now and we haven't seen anyone taking care of it.At the same time, I would also like to request to have the creek behind our house line cleaned as well as that hasn't been cleaned for a while now.",9/27/22 8:48,1.0,50.4279194,-104.5092487,CROSBIE PARK,0.0783459972314808,3201 CROSBIE CRES,50.42756,-104.5102,"Weeds, Cleanliness",3312   CROSBIE CRES,EAST,0
9/27/22 8:48,Parks Inquiry,DeadAnPU,Parks Maintenance & Cemeteries,"Resident called there is a dead goose and duck on north shore side of pond.Also she has concerned about Minnow fish is not there in pond and iration is not strong we should better start stronger iration.she thinks we do not maintain north shore, we should start doing it.",9/27/22 9:00,1.0,50.4297057,-104.5355594,WINDSOR PARK SOUTH,0.1902960411602351,3200 E WOODHAMS DR,50.4280444,-104.5349143,"Water pollution, visitor safety",3130 E WOODHAMS DR,EAST,-1
9/27/22 10:54,Parks Inquiry,WeedsCity,Parks Maintenance & Cemeteries,Business address 1115 South Railway has tall weeds all around the Utility boxes on Street side- City side of chain link fence. These weeds need cutting down again before winter hits. Last time I had to make several requests- finally some manager - Amanda got on it. 306-541-5575. Her team does this area,9/27/22 10:56,1.0,50.4545248,-104.5959182,CORE COMMUNITY PARK,0.4793773015025596,1801 MONTREAL ST,50.4503673,-104.5977097, regularly.weeds,1115   SOUTH RAILWAY ST,CENTRAL,0
9/27/22 11:20,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,Thanks very much for planting trees in the cul de sac on 3rd N... it would be very nice and environmentally friendly as well to see trees planted in the green space between 3rd North and Sherwood.. along side Sherwood to block the traffic noise and pollution.. you did a great job on the cul de sac and we would really appreciate it if you continued with this. It would make a good difference environmentally and would look great as well. Thanks in advance!!!green space along Sherwood Drive - between 3rd North and Sherwood,9/27/22 11:23,1.0,50.4753807,-104.6427544,LAIRD PARK,0.1456232738517111,4310 SHERWOOD DR,50.47669,-104.6428,,200   EDWARD ST,WEST,28
9/27/22 11:21,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,Caller states that there is a food that is being left at the last tree on the bld before the light and attracting wild life,9/27/22 11:24,1.0,50.411153,-104.6510641,JIM CAIRNS PARK,0.1291223478095067,4712 GLASS ST,50.41200019999999,-104.6498179, inadequate waste removal,4848   MCCOMBIE CRES,SOUTH,-1
9/27/22 11:30,Parks Inquiry,PlayEquMnt,Parks Maintenance & Cemeteries,"Lorimer Park Please note, Top part of play structure where you grab onto a handle that is green, there are 2 bolts missing and the piece is just hanging there.",9/27/22 11:38,1.0,50.48129,-104.63828,LORIMER PARK,1.5801749476133684e-12,19 LORIMER CRES,50.48128999999999,-104.63828,2 missing bolts,19   LORIMER CRES,NORTH,21
9/27/22 11:37,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,caller reporting the wire around the trees are being pushed down by beavers and they are eating the trees bark is stripped along path at 1900 Heseltine rd along river,9/27/22 11:40,1.0,50.442281,-104.53722,SPRUCE MEADOWS PARK,0.0149736348688154,3211 E TREGARVA DR,50.4421512,-104.5371637,"beaver, tree",    TREGARVA DR,EAST,69
9/27/22 14:32,Parks Inquiry,ParksTrePr,Parks Maintenance & Cemeteries,"previous SR Resident says the park behind his house, there are elm trees in the park that are overhanging into his yard and onto lawn. Wants them trimmed/pruned.he put in previous request Aug 30th notes stated would be done over next couple weeks. still not attended to he would like a call to confirm this location is on the list to have these trees trims",9/27/22 14:34,1.0,50.4918023,-104.6531895,PRICE PARK,0.0560347517875443,920 N MCINTOSH ST,50.492237,-104.6527888,"park upkeep, elm trees",910 N MCINTOSH ST,WEST,-1
9/27/22 15:03,Parks Inquiry,VehcleAcce,Parks Maintenance & Cemeteries,Resident called he would like to cancel his easement access permit.please call,9/27/22 15:06,1.0,50.4851532,-104.6605276,EDENWOLD EXTENSION R7,0.2108109634119563,129 EDENWOLD CRES,50.48623,-104.66298, himEasement access permits,59   EDENWOLD CRES,WEST,32
9/27/22 15:45,Parks Inquiry,VehcleAcce,Parks Maintenance & Cemeteries,"Applicant Name:Joel LegasseEmail:jlegasse@saskenergy.comPhone Number:306-527-7533Owner Name:Address:211 lockwood driveEmail:jlegasse@saskenergy.comPhone Number:Company Name:SaskEnergyAddress:Phone:Access Location and Address:Access Through City Park, Arlington ParkDescribe the project and/or type of equipment being used and why the access is required. Explain any special conditions or requests:There is an existing rectifier and groundbed on the west side of No. 211 lockwood drive that requires to be replaced. The rectifier is currently on a Saskpower meter pole. The new rectifier will be installed on its own stand 1.5 meters south of the current location. a Vertical anode bed which is seen in the drawing will also be installed. the work is will be completed in less than 8 hours. Schedule is not confirmed but it will be completed between October 3 and October 17. Hydrovac and small Drilling rig on a truck are the only equipment required on site. If you have any questions please let me know. Access will be from the north off of groome Avenue. There appears to be a trail already from Groome.Attach plans or maps showing exact location and proposed access route.D-7102-23_C0.pdfProject Start Date:2022-10-03Project End Date:2022-10-17I hereby declare that I have read and understand the Terms and Conditions and agree to comply.Yes",9/27/22 15:47,1.0,50.3999475,-104.6260419,ARLINGTON PARK,0.077481223881166,35 GROOME AVE,50.3996319,-104.6270165,Complaint is vague,211   LOCKWOOD RD,SOUTH,1
9/27/22 16:13,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,The walkway I see outside my wind and I walk dow is overgrown and there is a lot of garbage. Please have it cleaned up.,9/27/22 16:28,1.0,50.455954,-104.552572,CLERMONT PARK,0.1475371278579819,169 CANNON ST,50.4570514,-104.5514006,"litter, overgrowth",    CANNON ST,EAST,-1
9/27/22 16:23,Parks Inquiry,DeadAnPU,Parks Maintenance & Cemeteries,Dead rabbit behind address in park. There are three others by various trees in the park.,9/27/22 16:24,1.0,50.4214765,-104.5097466,YELLOW RAIL PARK,0.2498315864934861,3735 GREEN DIAMOND RD,50.41923,-104.50969,Animal carcasses,4806 E GREEN VIEW CRES,EAST,108
9/27/22 16:31,Parks Inquiry,LitPubProp,Parks Maintenance & Cemeteries,recliner chair and bike in the creek at the walkbridge. Quantity of garbage strewn about south of the walk bridge at the railway tracks in the park.,9/27/22 16:33,1.0,50.47069,-104.62857,PONY PARK,0.1419270159706107,3202 MCKINLEY AVE,50.47009000000001,-104.6268,"littering, garbage",499   ELPHINSTONE ST,NORTH,93
9/28/22 9:19,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,Caller would like to get rid of the baby swings. she says there is no babies in the area. please attend.,9/28/22 9:22,1.0,50.4570514,-104.5514006,CLERMONT PARK,0.0,169 CANNON ST,50.4570514,-104.5514006,"overcrowding, swing usage",169   CANNON ST,EAST,33
9/28/22 10:50,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"Has written access agreement with the City for years (with his lawyer as well as City legal dept when Fiacco was Mayor) and now there is a locked chain on the North side. This access is across City property to get to his garage. He has always dealt with ""Tim"" and says he needs a key to the new lock put on the chain fence.",9/28/22 10:56,1.0,50.473416,-104.6038245,ST ANNE PARK,0.0018013717124163,342 N HALIFAX ST,50.4734322,-104.6038246,Access,344 N HALIFAX ST,NORTH,22
9/28/22 12:36,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"Resident at City Hall he said that someone is putting sticker on the benches, they say UberWeeds and have a Code that you can scan for a free gift. Please attend.",9/28/22 12:39,1.0,50.4480315,-104.6122811,VICTORIA PARK,0.0,2190 VICTORIA AVE,50.4480315,-104.6122811,"vandalism, advertising",2190   VICTORIA AVE,CENTRAL,9
9/28/22 13:30,Parks Inquiry,Ease&Blvd,Parks Maintenance & Cemeteries,Caller is looking to have the easment mowed as and tress trimmed as it was not touced all summer. Please attend.,9/28/22 13:32,1.0,50.4001387,-104.6148384,RICHARDSON PARK,0.054188110358279,156 SHANNON RD,50.3996569,-104.6149532,Complaint: EASEMENT,124   SHANNON RD,SOUTH,-1
9/28/22 13:30,Parks Inquiry,ParksTrePr,Parks Maintenance & Cemeteries,URGENT: Risk of Property Damage.We live next to a city pathway and the trees are becoming over grown. Many Branches are hanging into our yard and making contact with our house. Dead branches in some trees that likely need to be trimmed. Thanks,9/28/22 13:41,1.0,50.4919,-104.62816,SANGSTER PARK,0.2512103101037907,496 SANGSTER BLVD,50.48992,-104.62645,Tree trimming,369   SANGSTER BLVD,NORTH,130
9/28/22 14:11,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"After the heavy rain storm on July 19th, the two docks at the pond on 3700 Cumberland Road were lifted off of their supports. They have been taped of ever since. Curious if these will be repaired before winter, as many people in the neighborhood use those to access the pond for skating.",9/28/22 14:14,1.0,50.4373569,-104.5266449,PRINCE OF WALES PARK,0.0,3800 E CUMBERLAND RD,50.4373569,-104.5266449,"docks, skating",3800 E CUMBERLAND RD,EAST,29
9/28/22 15:02,Parks Inquiry,PathMntnc,Parks Maintenance & Cemeteries,"Caller states that she was walking and ended up braking her foot as the sidewalk has a crack and unlevelled, more than a inch of separation and by the bench that says Lionel P Coderre. Please contact",9/28/22 15:14,1.0,50.4218226,-104.5566431,SELINGER PARK,0.3978267611299655,3674 SELINGER CRES,50.41914999999999,-104.55291," as soon as possibleInjury, maintenance",1803 E ASSINIBOINE AVE,EAST,7
9/29/22 8:42,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,Caller is wanting to speak to a supervisor with regards to the green space and the trees please call.,9/29/22 8:44,1.0,50.4305793,-104.5388122,REVES PARK,0.0916262292493193,3175 HARDING ST,50.42998,-104.5397,Tree removal,3103 E KANUKA PL,EAST,100
9/29/22 10:21,Parks Inquiry,IrrigMtnc,Parks Maintenance & Cemeteries,"Your own building, eastview community centre, has had the front sprinklers leaking for months, all summer actually. I always figured you guts would pay attention and fix it but apparently not. Now that I have brought it to your pathetic attention you will... only reactive, never proactive... sad",9/29/22 10:22,1.0,50.4592862,-104.5898148,EASTVIEW PARK,0.5551092321353873,945 BRODER ST,50.46427,-104.59027,Lack of maintenance,615   6TH AVE,CENTRAL,5
9/29/22 10:36,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,Caller states that the lot is nasty with garbage all over the place and weeds.,9/29/22 10:38,1.0,50.4444431,-104.605941,CENTRAL PARK,0.3437267502130437,2231 SCARTH ST,50.4430743,-104.6102932,unkempt grounds,2151   BROAD ST,CENTRAL,-1
9/29/22 12:34,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"This service request has been created in response to an inquiry sent to Councillor Bresciani and the Mayor. The departments are to respond to SRAdmin@regina.ca with the information required within two business days so that one coordinated response can be sent to the resident from Service Regina. Please craft your response like you are emailing the resident directly so your response does not require editing. Service Regina will ensure the noted Council members are copied on the coordinated response.SR 2193831 forwarded to Parks Maintenance &amp; Cemeteries for response SR 2193830 forwarded to Roadways Preservation for responseGood Morning Councillor Bresciani, I am part of your ward, residing on Staples Bay. We love the area and are always happy to see the construction crews around. Especially the excavators who provide endless entertainment to our two little girls. I am writing this morning to express my sadness and confusion regarding the sidewalk and street update to Reeve's Road and Bay. I am happy to see this work being done. It was a bumpy street that did needed a lift. However, I am disappointed that at the connection point between the two walking paths that Reeves Road separates there were no accessible ramps made to connect the two paths easily. Instead, there is a large 90 degree curb created. This leads all families who use the path (which has a playground in it) to have to go down the road to a sloped curb, and then cut back to the path when using a stroller, bike, sled, or anything of the like (wheelchair, electric scooter). In addition within the first park that starts on Neff Road, there is a VERY steep wood bridge that is very treacherous for people of all ages, especially during winter months as it's more than a 45 degree angle downwards, and is very slippery. It does not have to be so steep as while it is a water channel, there has no need for it during the 7 years we have lived in the area. It's excessively high. For a family friendly area our walkable greenspaces have become less child friendly and it makes me sad in those spots when we take walks to use the park or to walk to the SSLC and it's a bit more a headache than purely enjoying the beautiful paths our city has provided. Thank you for your time.",9/29/22 12:42,1.0,50.42998,-104.5397,REVES PARK,0.0,3175 HARDING ST,50.42998,-104.5397,"Sidewalk, street",3175   HARDING ST,EAST,148
9/29/22 13:26,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,Caller states there was no maintenince on grass area behind his property (City owned) and It left lot of weeds that infested his yard. Caller woulld like to see more attenition to this yard.,9/29/22 13:40,1.0,50.4084615,-104.6424918,QUEEN STREET PARK,0.3255699048985765,4410 QUEEN ST,50.40929999999999,-104.63809,Weed Infestation,30   WOOD CRES,SOUTH,-1
9/29/22 15:45,Parks Inquiry,WeedsCity,Parks Maintenance & Cemeteries,We have a field of weeds behind our house on city property that has been allowed to grow high enough to seed. These seeds are blowing onto our brand new lawn that we just installed and now i understand that the city is contemplating banningpesticides. I am requesting that the city permanently remove these weeds and provide an indication on how they are going to clean up my lawn that is now going to be riddled with weeds. Can i expect reimbursement or will they also be sending staff to deal withthe issues that have been created on my property due to city neglect?,9/29/22 15:48,1.0,50.4225101,-104.5131022,PLAINS MINNOW PARK,0.4200220485391481,3401 GREEN LILY RD,50.4244059,-104.5079741,"Weeds, Pesticides, Re",3521   GREEN MARSH CRES,EAST,-1
9/29/22 16:33,Parks Inquiry,PlayEquMnt,Parks Maintenance & Cemeteries,"There is an old wooden playground structure adjacent to M.J. Coldwell School. The structure has aged significantly and the decking has recently broken through making it very dangerous. The structure is owned/placed on city property.Eastside of school, Fairview Park, 103 Fairview Road.",9/29/22 16:35,1.0,50.49045,-104.61082,MJ COLDWELL PARK,0.0,115 FAIRVIEW RD,50.49045,-104.61082,Dangerous playground structure.,115   FAIRVIEW RD,NORTH,52
10/3/22 10:58,Cemetery Inquiry,CemetMntnc,Parks Maintenance & Cemeteries,Would like the location of her grandfathers grave at the Cemetary. His name was George Klein. Please call,10/3/22 11:01,1.0,50.4646807,-104.6090953,ARBORETUM PARK,0.6036713511519854,1430 4TH AVE,50.4631727,-104.6009024,Grave location,2120   4TH AVE,CENTRAL,111
10/3/22 12:08,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,Caller states the the departmen just came out but they never cut the bush covering the sign. please attendPrevious SR: 2183199,10/3/22 12:10,1.0,50.481961,-104.6799222,WILLISTON PARK,0.1068739787506008,30 WILLISTON DR,50.48162,-104.67851,80Signage,40   MINOT PL,WEST,120
10/3/22 12:36,Parks Inquiry,PathMntnc,Parks Maintenance & Cemeteries,There is a bunch of glass in the pathway beside 23 Halleran crescent. Can you send someone tomorrow to clean it up? We have a ton of children walking through there to and from school (there are three schools within two blocks).,10/3/22 12:38,1.0,50.4790628,-104.6340131,DERBY PARK,0.1977246849001298,15 DERBY ST,50.4797047,-104.636619, Glass in pathway.,23   HALLERAN CRES,NORTH,38
10/3/22 12:37,Parks Inquiry,LitPubProp,Parks Maintenance & Cemeteries,"This service request has been created in response to an inquiry sent to All Councillors and the Mayor. The department is not required to respond however if a response is provided, ensure the noted Council members are copied on the response.Ring road continues to be full of garbage. I commute to and from work everyday from the east side to the north and it looks so terrible. Could clean up crews please be sent to pick up before the snow falls. It?s embarrassing to our city. Just looks horrible.",10/3/22 12:42,1.0,50.4842589,-104.6412959,NORTH WEST RESERVOIR PARK,0.215987052031882,401 DALGLIESH DR,50.48548,-104.64367,Garbage on ring road,    RING RD,WEST,-1
10/3/22 12:38,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"Previous SR#2189693 Caller states that the branches are still in the back lane that someone states that was picked up, please have them picked up and also watch out as Access is back there installing cable lines. Stattes directly behind 111 Donahue and closer to 12 Amour",10/3/22 12:40,1.0,50.4799799,-104.6398504,LORIMER PARK,0.1832179277979065,19 LORIMER CRES,50.48128999999999,-104.63828,"Damaged property, missing branches",12   ARMOUR ST,NORTH,36
10/3/22 12:42,Parks Inquiry,IrrigMtnc,Parks Maintenance & Cemeteries,"Please stop watering the grass in the parks. Especially in Parkridge. The ground is so over saturated that there are constantly puddles, city staff has created ruts in the ground because it?s never been able to dry out and it?s drowning trees. It?s just a waste of water at this point.",10/3/22 12:46,1.0,50.45826,-104.53352,PARKRIDGE PARK,0.0,1243 ROSSIE DR,50.45826,-104.53352,"field drainage, water conservation",1243   ROSSIE DR,EAST,15
10/3/22 13:06,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,Someone moved 2 bicycle racks from behind Hawrylak school onto tennis courts standing upright. About 12 feet high creating a danger of falling on someone. Bicycle racks should be immovable and locked down behind school. Tennis Courts across from 2630 Philip Road East,10/3/22 13:08,1.0,50.4245878,-104.5455325,VARSITY PARK,0.0,2635 E PHILIP RD,50.4245878,-104.5455325,Bicycle racks,2635 E PHILIP RD,EAST,-1
10/3/22 13:36,Parks Inquiry,IrrigMtnc,Parks Maintenance & Cemeteries,"Water leak in Howell park (possibly sprinkler line??). Howell Park - east of ball diamond (outfield), south of sprinkler control by 2747 Howell. Easy to spot due to the pool of water and tracks from mower.",10/3/22 13:38,1.0,50.4620714,-104.5452119,HOWELL PARK,0.0,2705 E HOWELL DR,50.4620714,-104.5452119,Water leak.,2705 E HOWELL DR,EAST,142
10/3/22 15:41,Parks Inquiry,LitPubProp,Parks Maintenance & Cemeteries,To the east of the school in the city ball diamond there is a laundry basket full of stuff/clothes etc scattered all over the place. Please pick up,10/3/22 15:43,1.0,50.4750901,-104.6255386,SHEPPARD PARK,0.1555403217742914,255 N GARNET ST,50.4739686,-104.6268522,Littering,3105   4TH AVE,NORTH,4
10/3/22 16:22,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,I live at 4650 juniper drive across from Juniper Park. I notice we have people living in the south east corner of the park alongside home depot. I see blankets and people there. Are they doing drugs? Who knows. I know last year you removedshrubs likely for this reason. Would you consider trimming the trees a little more? Might make it more visible,10/3/22 16:24,1.0,50.4955673,-104.6454386,JUNIPER PARK,0.0,1000 STOCKTON ST,50.4955673,-104.6454386," to the publichomelessness, drug",1000 N STOCKTON ST,WEST,107
10/3/22 17:39,Parks Inquiry,LitPubProp,Parks Maintenance & Cemeteries,Garbage ALL along ring road from east to north. Looks so terrible. Could some clean up crews possibly go and pick before the snowfall?,10/3/22 17:43,1.0,50.4842589,-104.6412959,NORTH WEST RESERVOIR PARK,0.215987052031882,401 DALGLIESH DR,50.48548,-104.64367,Litter,    RING RD,WEST,14
10/4/22 8:03,Parks Inquiry,LitPubProp,Parks Maintenance & Cemeteries,resident called garbage everywhere in whole park. he never saw this much garbage in the park. please attend,10/4/22 8:08,1.0,50.4480315,-104.6122811,VICTORIA PARK,0.0,2190 VICTORIA AVE,50.4480315,-104.6122811, to as soon as possible.garbage,2190   VICTORIA AVE,CENTRAL,45
10/4/22 8:46,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"Caller found departments trimmers/loppers in the park after the branch was cut down yesterday. For safety reasons, the lady at this address picked them up and took them home. She will leave them underneath on the left side when you face the house her front stairs for pick up. Please attend. Caller is out this morning and home this afternoon. just an FYI",10/4/22 8:55,1.0,50.4663004,-104.6624682,WALKER CRESCENT PARK,0.0552478407712732,5633 WALKER CRES,50.4659916,-104.6618567,Trash in park.,5646   WALKER CRES,WEST,51
10/4/22 8:47,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"Last summer during a cricket tournament, participants erected a structure on park land. The high winds blew over the structure but the ?wood base was left and has never been removed. I am sure the grass beneath is destroyed and it is not functional. Could it be removed as it is an eyesore and wonder if it?s construction had approved permit? Not sure why the city has left it and mowed around it for the past year? Appreciate your help/action in this matter. Thank you.Sharp Park - on the grass by Courtney street side - south of the picnic tables.",10/4/22 8:50,1.0,50.4538,-104.68855,SHARP PARK,0.0,7401 DEWDNEY AVE,50.4538,-104.68855,Illegal construction,7401   DEWDNEY AVE,WEST,50
10/4/22 10:12,Parks Inquiry,ParksTrePr,Parks Maintenance & Cemeteries,"prev sr 2185142Resident says that the tree in the park right behind the house is overhanging immensely into the yard, and it's going to damage something. She wants to be contacted if possible to clarify what's been done or not.",10/4/22 10:14,1.0,50.5029472,-104.6711726,EWART PARK,0.1108035956661536,1564 N DEVONSHIRE DR,50.5037052,-104.6701556,Overhanging tree,1567 N LEE-GRAYSON CRES,WEST,-1
10/4/22 10:43,Parks Inquiry,LitPubProp,Parks Maintenance & Cemeteries,Caller states there is a shopping cart in the lake behind Rock Creek.Amy 924 2009,10/4/22 10:44,1.0,50.4436579,-104.5376134,RIVERBEND ,0.1533803016386111,3100 TREGARVA DRIVE,50.4422831,-104.5377898,-10-19It is not clear,3255 E QUANCE ST,EAST,-1
10/4/22 11:04,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,SR has been created in response to an inquiry to the Mayor. The department is now asked to respond directly to the resident and ensure the noted Council members are copied on the response.SEE previous SR 2166312Good morning Mike I was wondering if you might have someone out to look at the damaged patch in our grass. I think most of the soil is sterile as nothing is growing on about ? of the damaged area (see attached photo taken this morning). Thanks. Bob England,10/4/22 11:08,1.0,50.4148209,-104.6413814,MCLEOD PARK,0.3235405485983183,3500 QUEEN ST,50.4143061,-104.6368873,This is an act of vandalism.,4010   PASQUA ST,SOUTH,9
10/4/22 12:10,Parks Inquiry,Ease&Blvd,Parks Maintenance & Cemeteries,Boulevard in east gate bay beside this address needs to be maintained.,10/4/22 12:14,1.0,50.4496214,-104.5355749,FINES DRIVE PARK,0.2129619989190948,499 FINES DR,50.4493,-104.53854,Code violation.,3259 E EASTGATE DR,EAST,1
