Created Date & Time,Request Type,Sub Request Type,Branch Name,Customer Comments,Comments Date & Time,Total Calls,Latitude_Comment,Longitude_Comment,closest_park,min_distance,ADDRESS,Latitude_Park,Longitude_Park,Keyword,Comment Address,Zone,comment_topics,Year,Month,DayOfWeek,HourOfDay,season,topic_count,Topic_cat_l3,Topic_cat_l2,Topic_cat_l1
6/21/22 12:11,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,caller states that benches were removed from darke park. and would like to know if they will be replaced. frequently used by seniors. please call.,6/21/22 12:18,1.0,50.417087,-104.5977508,DARKE PARK,0.0,1115 MCNIVEN AVE,50.417087,-104.5977508,lack of seating,1115   MCNIVEN AVE,SOUTH,21,2022,6,2,12,Summer,42,21_bench_missing_benches_seating,missing bench,public facilities 
6/21/22 12:34,Parks Inquiry,TurfMntnc,Parks Maintenance & Cemeteries,please tell me why weeds were not removed before spray seeding the walking paths? the weeds are everywhere. i have been told that you will mow to remove weeds. do you really think this is how weeds are removed? could i ask that your parksand rec department kindly google how to remove weeds? pretty sure mowing them will not be the answer as weeds need to be removed from the root. how does the city plan to address this problem? location westerra walking paths,6/21/22 12:39,1.0,50.4602177,-104.6752887,AE WILSON PARK WEST,0.0,1010 MCCARTHY BLVD,50.4602177,-104.6752887,Weed control,1010   MCCARTHY BLVD,WEST,8,2022,6,2,12,Summer,67,8_control_weed_parkweed_requiredweed,weeds,landscape construction and management
6/21/22 12:36,Parks Inquiry,TurfMntnc,Parks Maintenance & Cemeteries,caller is with dr hanna school and would like to ask that the lawns would not be mowed during recess and it is a safety concern,6/21/22 12:42,1.0,50.4895,-104.63003,SANGSTER PARK,0.2575337236453972,496 SANGSTER BLVD,50.48992,-104.62645,Mowing during recess,55   DAVIN CRES,NORTH,3,2022,6,2,12,Summer,82,3_mowing_space_schedule_quality,mow,landscape construction and management
6/21/22 12:49,Parks Inquiry,ParksTrePr,Parks Maintenance & Cemeteries,tree branches broken in the easement (beside 628 douglas park cres),6/21/22 12:52,1.0,50.4288556,-104.5747854,DOUGLAS CRESCENT PARKETTE,0.0,625 E DOUGLAS PARK CRES,50.4288556,-104.5747854,Trees,699 E DOUGLAS PARK CRES,EAST,13,2022,6,2,12,Summer,52,13_trees_blocking_tree_down,tree,landscape construction and management
6/21/22 13:19,Parks Inquiry,WeedsDande,Parks Maintenance & Cemeteries,"resident states that the easement needs to mowed and be treated for mosquitoes. it may appear to be mowed near the east entrance but the homeowners cut the grass only 3 houses into the easement. everything west of 8 malone cres has tall grass and dandelions. also, mosquitoes.",6/21/22 13:27,1.0,50.40124,-104.61214,MIKE BADHAM PARK,0.1527031900443924,2606 GRANT RD,50.4022999,-104.61077,"grass, mosquitoes",8   WESLEY RD,SOUTH,91,2022,6,2,13,Summer,17,91_mosquitoes_mosquitos_mosquito_standing,mow,landscape construction and management
6/21/22 13:24,Parks Inquiry,Ease&Blvd,Parks Maintenance & Cemeteries,caller states that lawn attached to this easement behind the back alley is never cut. park was cu yesterday but they left the area from behind hammond road on un mowed. please attend.,6/21/22 13:27,1.0,50.4727375,-104.6205002,ANGUS ROAD PARK,0.0,"435, 465 & 497 ANGUS RD",50.4727375,-104.6205002,Mowing,499 N ANGUS RD,NORTH,3,2022,6,2,13,Summer,82,3_mowing_space_schedule_quality,mow,landscape construction and management
6/21/22 14:01,Parks Inquiry,TurfMntnc,Parks Maintenance & Cemeteries,the grass has been cut in our parks only once this year. the parks have a huge amount of dandelions and tall grass. it is disappointing how much we pay in taxes and don?t get any care for the parks in return. at maat park the grass is completely dead underneath the non-boarded ice that is poured in the winter and has not been reseeded or cared for,6/21/22 14:05,1.0,50.5073371,-104.6536052,MAAT PARK,0.0,1701 N ELKS RD,50.5073371,-104.6536052,Lack of park maintenance,1701 N ELKS RD,WEST,41,2022,6,2,14,Summer,29,41_maintained_parks_park_watered,ice,winter service
6/21/22 14:17,Parks Inquiry,OutdrRink,Parks Maintenance & Cemeteries,"the gate is not able to be locked/held closed on the outdoor rink/seasonal dog park at rosemont. it?s been this way, basically since it was converted to the dog park. multiple people have attempted to rig it up, but it just isn?t working. rosemont outdoor rink.",6/21/22 14:22,1.0,50.4633996,-104.6565958,ROSEMONT SCHOOL PARK,0.0,5310 4TH AVE,50.4633996,-104.6565958,Locked gate.,5310   4TH AVE,WEST,24,2022,6,2,14,Summer,40,24_gate_gates_security_locked,rink,public facilities 
6/21/22 14:34,Parks Inquiry,Ease&Blvd,Parks Maintenance & Cemeteries,"the alleyway bushes around my house have grown out of control , city regina was working on the alleyway last summer &amp; was coming back to finish off &amp; never did come back. was wondering if this could be addressed please.hi smital perhaps you can explain why the city then cut the grass in the alleyways &amp; treat spray mosquito treatment ? the point i am making to do with the bushes is they are not on my property but in the alleyways i have had stolen bikes hid in there in the dark of night.&nbsp;surely they are not my responsibility&nbsp;",6/21/22 14:36,1.0,50.398117,-104.6097191,SHANNON PARK,0.1950439201905284,525 SHANNON RD,50.39794999999999,-104.6069799,Unkempt alleyways,283   LOGAN CRES,SOUTH,-1,2022,6,2,14,Summer,633,-1_tree_hazard_pruning_path,grass,landscape construction and management
6/21/22 15:04,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,residents states this is not being maintained above address. only once they have not seen anyone take care of the grass.,6/21/22 15:08,1.0,50.4096,-104.51855,RIPPLINGER PARK,0.2030300072995575,4211 CHUKA DR,50.41142,-104.51832,maintenance,4501   WOODLAND GROVE DR,EAST,7,2022,6,2,15,Summer,70,7_maintenance_repairs_youlack_great,grass,landscape construction and management
6/21/22 15:32,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"okimasis park, why is no one mowing this park, other years they used to come out every week, but they haven't cut it yes and is getting to be quite a mess. please call carol or frank",6/21/22 15:41,1.0,50.41084,-104.52488,OKIMASIS PARK,0.0,4200 WILD ROSE PL,50.41084,-104.52488,Mowing,4200   WILD ROSE PL,EAST,3,2022,6,2,15,Summer,82,3_mowing_space_schedule_quality,mow,landscape construction and management
6/21/22 15:59,Parks Inquiry,IrrigMtnc,Parks Maintenance & Cemeteries,there is a sprinkler head broken off on the north end of hird park,6/21/22 16:00,1.0,50.5041844,-104.6737807,HIRD PARK,7.900874738066842e-13,6530 HIRD CRES,50.50418440000001,-104.6737807,sprinkler head,6530   HIRD CRES,WEST,95,2022,6,2,15,Summer,16,95_sprinkler_head_broken_working,sprinkler,maintenance
6/21/22 16:04,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"the home owner seems to have a free city pick up site. they place their bags of lawn clippings and tree branches from their yard behind their house and a city of regina crew, from the city yard located at oriole place, comes by once a week and collects all of their yard waste. i am wondering how i can get on this program so i don't have to make trips to the yard waste depot at the dump. if i can't get on this program i will collect all the yard waste in the neighbourhood and place it behind their fence and help to keep the neighbourhood cleaner and save the residents some money. if you could advise me on this it would be appreciated since i don't want to drive across town at these fuel prices. thanks. 306 536 6856 twowheels95@hotmail.com",6/21/22 16:10,1.0,50.4641635,-104.6729754,ST FRANCIS PARK,0.3819874012176678,6015 MIKKELSON DR,50.46472,-104.66765,Unsanctioned dumping,922   MCCARTHY BLVD,WEST,127,2022,6,2,16,Summer,13,127_dumping_illegal_my_temple,clean,sanitary
6/21/22 16:13,Cemetery Maintenance,CemetMntnc,Parks Maintenance & Cemeteries,"sr has been created in response to an inquiry to mayor. the department is not required to respond however if a response is provided, ensure the noted council members are copied on the response.resident contacted mayor's office audibly upset that she had went to visit her father's resting place on father's day to find someone driving over his site. resident did not feel it was appropriate to address the matter at the time however as she was visiting her father, she noticed that the grass was not cut in many places and string trimming did not appear to have been done recently. please investigate and correct where appropriate",6/21/22 16:16,1.0,50.4645044,-104.6064203,ARBORETUM PARK,0.4177008805198091,1430 4TH AVE,50.4631727,-104.6009024,".lack of upkeep, disrespectful",    BROAD ST,CENTRAL,131,2022,6,2,16,Summer,12,131_upkeep_inefficiency_gratitude_disrespectful,ice,winter service
6/21/22 16:13,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,from above intersection along pasqua south to rochdale needs grass cut on both sides as its extremely tall,6/21/22 16:18,1.0,50.5089102,-104.6555968,MAAT PARK,0.2245726753567929,1701 N ELKS RD,50.5073371,-104.6536052,Grass cutting,    DIEFENBAKER DR,WEST,16,2022,6,2,16,Summer,47,16_cutting_cut_uncut_grass,grass,landscape construction and management
6/21/22 16:42,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,piece of grass between the road and 1843 montreal st. has not been mowed who is responsible.it need some up keep.,6/21/22 16:50,1.0,50.4499356,-104.5973592,CORE COMMUNITY PARK,0.0540382730076292,1801 MONTREAL ST,50.4503673,-104.5977097,Mowing,1205   11TH AVE,CENTRAL,3,2022,6,2,16,Summer,82,3_mowing_space_schedule_quality,mow,landscape construction and management
6/22/22 7:11,Parks Inquiry,WeedsDande,Parks Maintenance & Cemeteries,"tuesday, june 21, 2022 8:38:07 amthere are a significant amount of weeds coming up in the easement where grass seed was planted. the weeds are quite large and are taking over the area. why weren?t weeds pulled prior to seed being laid? this project will not succeed if they cannot remove the weeds. homeowners are very upset with the fact that there hasn?t been communication between the city and residents on this. this area used to be a sodded walking path. please have crews pull the large weeds out. i would attach photos, however this doesn?t allow for that option. we are concerned that no one is holding these workers accountable. the area looks absolutely horrible with how taken over it has been by weeds. is no one overseeing this project?",6/22/22 7:14,7.0,50.45185,-104.69631,SEREDA PARK,0.2319322915739383,7955 BARLEY CRES,50.45385,-104.69538,Uncontrolled weeds,8001   CANOLA AVE,WEST,0,2022,6,3,7,Summer,176,0_weeds_alley_104litter_regularlyweeds,weeds,landscape construction and management
6/22/22 7:16,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"city workers have made a huge mess in the westerra easements along the walking paths of wheat st. this area was supposed to be seeded, but it is clear they didn?t pull weeds out at all. the weeds are excessive and huge. they?ve takenover the area and are preventing the grass from having places to grow. i can see nothing but weeds when you look at the area. massive weeds that need to be removed. the people who back onto the easment are extremely frustrated. we are building new homes onthis st and it was explained that this was a green space prior to sale. is no one monitoring this project? there has been zero communication with the city on what is being done in these areas. our city counsellor does not communicate with us. please have someoneremove the weeds.",6/22/22 7:18,9.0,50.45207,-104.69665,SEREDA PARK,0.2173931103210278,7955 BARLEY CRES,50.45385,-104.69538,Weeds,1721   MUSTARD ST,WEST,0,2022,6,3,7,Summer,176,0_weeds_alley_104litter_regularlyweeds,weeds,landscape construction and management
6/22/22 7:18,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"there is an easment owned by saskpower where rocks have been used as a ground cover. the rocks are barely visible at this point, as excessive weeds have grown all over them.does anyone maintain this space? who is supposed to be looking after this? the city or whoever needs to maintain this area. this is between two brand new houses and this is completely unacceptable",6/22/22 7:19,1.0,50.45473,-104.69631,SEREDA PARK,0.1179406635059957,7955 BARLEY CRES,50.45385,-104.69538,"weed growth, overgrowth, maintenance",8030   BARLEY CRES,WEST,31,2022,6,3,7,Summer,33,31_overgrowth_growth_iolitter_pickers,weeds,landscape construction and management
6/22/22 7:34,Parks Inquiry,Ease&Blvd,Parks Maintenance & Cemeteries,this service request has been created in response to an inquiry originally sent to councillor stadnuichuk. this response requires subject matter expertise from the department. the department is now asked to respond directly to the resident and ensure the noted council members are copied on the response.easement maintenance - the easement behind newlands street once again has grass that is two feet tall. is it possible to have it properly cut with a mower and whipper snipper?,6/22/22 7:38,1.0,50.4133663,-104.6080596,MUNROE PARK,0.2092471183542907,31 GARDINER AVE,50.4143159,-104.6055101,"maintenance, grass",20   NEWLANDS ST,SOUTH,-1,2022,6,3,7,Summer,633,-1_tree_hazard_pruning_path,maintenance,maintenance
6/22/22 7:47,Parks Inquiry,IrrigMtnc,Parks Maintenance & Cemeteries,"ws no. sp005278 is increasingly overflowing and flooding the area, and the water is now reaching our property and home.",6/22/22 7:49,1.0,50.4905199,-104.68135,HAYWORTH CRESCENT PARK,0.0,750 RINK AVE,50.4905199,-104.68135,Drainage,750   RINK AVE,WEST,15,2022,6,3,7,Summer,48,15_drainage_ditch_puddles_poor,flood,maintenance
6/22/22 8:54,Parks Inquiry,No Subtype,Parks Maintenance & Cemeteries,in ball diamond behind jack mckenzie school someone left bags of dog feces on the diamond and the garbage can keep getting knocked over.,6/22/22 9:02,1.0,50.4296532,-104.5280669,PRINCE WILLIAM PARK,0.0999029779592303,3860 BUCKINGHAM DR,50.4293245,-104.5293795,"Litter, dog waste",3838 E BUCKINGHAM DR,EAST,53,2022,6,3,8,Summer,23,53_feces_dog_poop_excrement,garbage,sanitary
6/22/22 9:07,Parks Inquiry,PrkGrbEmpt,Parks Maintenance & Cemeteries,resident was picking up garbage in sandra schirmler park at the spray pad. the garbage's aren't being emptied and she wants to keep the area clean so she was emptying herself and the lid fell on her hand. she would like to speak to parks to ensure these are being emptied more frequently especially due to summer when there will be more use of the area.,6/22/22 9:14,1.0,50.4297057,-104.5355594,WINDSOR PARK SOUTH,0.1902960411602351,3200 E WOODHAMS DR,50.4280444,-104.5349143,Unsanitary conditions,3130 E WOODHAMS DR,EAST,2,2022,6,3,9,Summer,94,2_safety_conditions_unsafe_unsanitary,clean,sanitary
6/22/22 9:11,Parks Inquiry,VehcleAcce,Parks Maintenance & Cemeteries,resident requires a permit to access through the ready ark for landscaping a client's backyard.he wants a call back to know when will he get the permit.,6/22/22 9:15,1.0,50.43755,-104.54224,READY PARK,1.5801749476133684e-12,3043 E ARENS RD,50.43754999999999,-104.54224,Permit access.,3043 E ARENS RD,EAST,32,2022,6,3,9,Summer,33,32_permit_permits_bylaw_allowed,access permit,security administration 
6/22/22 9:29,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"site manager, states there is a large pit, covered with particle board and the whole middle of it is sunk in, has a gate handle but no lock. she is worried that a child may fall in there, because the board is so spongy, the previous management company said it was the city's. located on the se corner outside of the office window corner. can we send someone out to check on this.",6/22/22 9:47,1.0,50.4257593,-104.5056468,PLAINS MINNOW PARK,0.2232240906805279,3401 GREEN LILY RD,50.4244059,-104.5079741,"Liability, safety",3301   GREEN POPPY ST,EAST,78,2022,6,3,9,Summer,18,78_liability_skateboard_responsibilityfence_release,ice,winter service
6/22/22 9:31,Parks Inquiry,Ease&Blvd,Parks Maintenance & Cemeteries,the boulevard in stern bay has a lot of canada thistle that are about to bloom. can you get someone to clean this up? they are going to spread rapidly.the bush that had died has been cut out but something else needs to be planted there.,6/22/22 9:34,1.0,50.4871079,-104.63017,MCINNIS PARK 1,0.3571381704466153,115 MCINNIS CRES,50.4841,-104.63194,"Canada thistle, boulevard",19   STERN BAY,NORTH,147,2022,6,3,9,Summer,11,147_regina_sk_north_corner,clean,sanitary
6/22/22 9:43,Parks Inquiry,IrrigMtnc,Parks Maintenance & Cemeteries,"5 sprinklers on, one only spraying into the street p/ fishbowl",6/22/22 9:47,1.0,50.4797047,-104.636619,DERBY PARK,0.0,15 DERBY ST,50.4797047,-104.636619,Lack of maintenance,15   DERBY ST,NORTH,5,2022,6,3,9,Summer,75,5_lack_maintenance_of_maintenancel,sprinkler,maintenance
6/22/22 10:28,Parks Inquiry,TurfMntnc,Parks Maintenance & Cemeteries,"old sr 2157266, 2153248caller states that they are leaving all the small ashphalt and only taking bigger chunks. caller suggest using a shovel or rake to get rid of the ashphalt as it is wrecking this park. please attend.",6/22/22 10:30,1.0,50.4587,-104.56965,ROTHWELL PARK,0.0,1201 ROTHWELL ST,50.4587,-104.56965,Pea gravel,1201   ROTHWELL ST,EAST,23,2022,6,3,10,Summer,40,23_gravel_muddy_sand_mud,clear gravel,sanitary
6/22/22 10:39,Parks Inquiry,Ease&Blvd,Parks Maintenance & Cemeteries,caller states that the boulevard in the middle of her bay is overgrown with weeds and she would like it mowed and foxed up please. please attend,6/22/22 10:42,1.0,50.4872895,-104.6300369,MCINNIS PARK 1,0.3793549449043901,115 MCINNIS CRES,50.4841,-104.63194, to this as it is a shameWe,15   STERN BAY,NORTH,132,2022,6,3,10,Summer,12,132_as_diamond_soon_ball,weeds,landscape construction and management
6/22/22 10:55,Parks Inquiry,IrrigMtnc,Parks Maintenance & Cemeteries,"derby park sprinkler is 15 feet from her back fence, it is pointed directly at her yard. its spraying her back fence and not the park.",6/22/22 10:56,1.0,50.4789456,-104.6369143,DERBY PARK,0.0869559451160216,15 DERBY ST,50.4797047,-104.636619,Intrusive sprinkler,48   HALLERAN CRES,NORTH,19,2022,6,3,10,Summer,45,19_sprinklers_sprinkler_system_11pc,sprinkler,maintenance
6/22/22 10:57,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,hello! the grass across from 492 froom cres has not been mowed this year and as a result is as tall as my legs! i know i?m short but it?s still pretty tall. is it possible to get it mowed? i assume it?s city property bedside it?s a spotwhere a house would be beside the alleys. if not let me know and i can send a request to the right place!,6/22/22 10:58,1.0,50.4411116,-104.5698195,ST THOMAS PARK,0.4521693945817366,700 E TYVAN AVE,50.44361199999999,-104.574855,Lack of maintenance,402   FROOM CRES,CENTRAL,5,2022,6,3,10,Summer,75,5_lack_maintenance_of_maintenancel,mow,landscape construction and management
6/22/22 11:24,Parks Inquiry,VehcleAcce,Parks Maintenance & Cemeteries,replacement of existing fence. need access to the easement on the north side of our yard.,6/22/22 11:27,1.0,50.4932002,-104.6253816,ENGLEWOOD PARK,0.236047676241943,165 PETERSMEYER ST,50.49221,-104.62243,"Fence, Access",3043   CARNEGIE PL,NORTH,12,2022,6,3,11,Summer,57,12_fence_fencing_fences_along,easement,easement
6/22/22 11:31,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"please mow the green spaces in harbour landing, specifically the one off of pearsall crescent and fairchild road. the grass is going to seed again because it?s so long. the mosquitos are bad because it?s long. our neighbours have evenstarted mowing the green space behind their fences. location harbour landing green spaces by norseman park",6/22/22 11:34,1.0,50.3993899,-104.65862,NORSEMAN PARK,0.003591197890819,5081 BEACON DR,50.3994189,-104.6585977," overgrown, mosquitoes",5001   FAIRCHILD RD,SOUTH,112,2022,6,3,11,Summer,15,112_overgrown_toeasement_tocommunity_iteasement,mow,landscape construction and management
6/22/22 11:43,Parks Inquiry,No Subtype,Parks Maintenance & Cemeteries,"could we please have someone come cut the grass on the enbridge pipeline behind the houses on 12th ave n in uplands? the park behind us at st. gregory school has been maintained nicely, but for some reason the grass and weeds on the pipelinesection have not been cut and are now nearly waist high in spots. location enbridge pipeline behind houses on 12th ave n in uplands",6/22/22 11:44,1.0,50.4829246,-104.5810822,DOVER PARK,1.1999774795114186,1250 DOVER AVE,50.48252,-104.59803,Grass cutting,119   9TH AVE,NORTH,16,2022,6,3,11,Summer,47,16_cutting_cut_uncut_grass,weeds,landscape construction and management
6/22/22 12:00,Parks Inquiry,TurfMntnc,Parks Maintenance & Cemeteries,i rent out this diamond for softball practices. the outfield is completely filled with dandelions. it is completely unacceptable for the outfield to be in this condition when you have people paying to use this diamond.,6/22/22 12:21,1.0,50.4374521,-104.5829722,QUEEN ELIZABETH JUBILEE PARK,0.0185224628439643,111 E BROADWAY AVE,50.4374548,-104.5827107,Pest control,121 E BROADWAY AVE,EAST,8,2022,6,3,12,Summer,67,8_control_weed_parkweed_requiredweed,ice,winter service
6/22/22 12:22,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,the grass in plains minnow park is extremely long and needs to be cut.,6/22/22 12:23,1.0,50.4228509,-104.5082587,PLAINS MINNOW PARK,0.174079629678661,3401 GREEN LILY RD,50.4244059,-104.5079741,Inefficient park management.,3500   GREEN LILY RD,EAST,27,2022,6,3,12,Summer,37,27_parks_park_inefficient_maintenance,grass,landscape construction and management
6/22/22 12:24,Parks Inquiry,PesNoxWd,Parks Maintenance & Cemeteries,on a recent walk through mount pleasant park i observed a large infestation of a weed which i'm reasonably sure is leafy spurge - a very hard to control noxious weed. a large part of the west side of the hill as well as the north end of the open area are already heavily infested. please forward to the appropriate department.,6/22/22 12:26,1.0,50.4672738,-104.5959123,EASTVIEW PARK,0.5206251146419768,945 BRODER ST,50.46427,-104.59027,I.D. key issue:,750 N WINNIPEG ST,CENTRAL,1,2022,6,3,12,Summer,106,1_key_complaint_issue_this,maintenance,maintenance
6/22/22 12:24,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"watson park is a dump. if you aren?t going to spray for dandelions anymore maybe you should have eliminated most of the weeds a year prior, so the lawn turf could have a chance to regulate the weeds. all parks in lake ridge are gross with weeds.",6/22/22 12:41,1.0,50.49992,-104.64816,MEMORIAL CROSS PARK,0.4801003513507155,4527 ELLARD WAY,50.50409,-104.6464,Weeds,4600   SHUMIATCHER CRES,WEST,0,2022,6,3,12,Summer,176,0_weeds_alley_104litter_regularlyweeds,weeds,landscape construction and management
6/22/22 12:49,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"wednesday, june 22, 2022 7:44:13 amhello,i?m reaching out to see how the city is enforcing on-leash rules in public parks? it seems any park i visit, no matter what day/time, there are people who have their dog(s) off leash. i?m running out of spaces to walk my dog, and i often have to carry mine as other off-leash dogs approach us. just curious how the city is or plans to enforce this?",6/22/22 12:51,1.0,50.46349,-104.68373,MABLE BROWN PARK,0.4725943961769655,225 MIKKELSON DR,50.4670849,-104.6801682,Off-leash dogs,150   DOROTHY ST,WEST,75,2022,6,3,12,Summer,20,75_dogs_offleash_leash_escaping,dogs_offleash,security administration
6/22/22 12:49,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,this follows my previous service request. the operator did an excellent job of mowing the grass in the easement and surrounding road allowances. good job. it it really makes it inviting to walk and play on these green spaces now. thankyou. location location pipeline easement north of blakeney drive.,6/22/22 12:51,1.0,50.4993734,-104.6868542,KRAHN PARK,0.4748535827984951,7045 MAPLE RIDGE DR,50.50316,-104.68375,Mowing,1103 N COURTNEY ST,WEST,3,2022,6,3,12,Summer,82,3_mowing_space_schedule_quality,mow,landscape construction and management
6/22/22 13:44,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"westerra community concerns about the common areas and walking paths in westerra. the common areas were seeded, however the overgrown weeds make the area look just as bad as the unmaintained fields. this used to be a grass area when i moved here. this grass died and they haven?t been able to get the area back to grass. i have no idea why the city wouldn?t have just removed the weeds first. the work they performed is careless and insulting. i find this insulting as a tax payer of over $4300 per year on my home on barley cr. the park is maintained and they did a decent job planting trees. the city needs to have trained staff pull out the weeds in the common areas, as they are quickly spreading and taking over everything. this is unfair to us as property owners having to maintain our own lawns. we would not be allowed to maintain lawn to the same level as the city is maintaining these walking paths. westerra regina. i live at 8025 barley, but this is about the common areas in westerra",6/22/22 13:49,1.0,50.45385,-104.69538,SEREDA PARK,0.0,7955 BARLEY CRES,50.45385,-104.69538,Inadequate weed removal,7955   BARLEY CRES,WEST,-1,2022,6,3,13,Summer,633,-1_tree_hazard_pruning_path,weeds,landscape construction and management
6/22/22 13:52,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,the walkway (easement)&nbsp;behind my house has weeds up to my hips 2-3 feet high. please send someone to cut this.,6/22/22 13:55,1.0,50.4738593,-104.6283787,GARNET PARK,0.0509545578493622,3310 AVONHURST DR,50.47396999999999,-104.62768,Weed control,3436   AVONHURST DR,NORTH,8,2022,6,3,13,Summer,67,8_control_weed_parkweed_requiredweed,weeds,landscape construction and management
6/22/22 14:01,Parks Inquiry,TurfMntnc,Parks Maintenance & Cemeteries,"i spoke to a city employee working on 8th avenue along the parking lot at a.e. wilson park. he was working with another employee who was raking weeds in the stone bed along the sidewalk. the raking turned up stones onto the sidewalk.instead of sweeping the stones into the stone bed, the employee i spoke to was sweeping them directly onto the street. now there are rocks that make it unsafe for anyone on bikes including motor bikes and skateboards. i asked him why he was doing it and wasn't the purpose of sweeping streets in the spring to make it safe and to protect windshields? he was very polite and said he would sweep the other direction if i wanted him to. my request is that someone come and clean up the stones that were swept onto the street. thank you.8th avenue west along the parking lot at a.e. wilson park.",6/22/22 14:02,1.0,50.45788,-104.66807,AE WILSON PARK EAST,0.0,6102 BRUNSKILL PL,50.45788,-104.66807,The key issue in this visitor complaint is,6102   BRUNSKILL PL,WEST,6,2022,6,3,14,Summer,73,6_visitor_complaint_this_key,weeds,landscape construction and management
6/22/22 14:04,Parks Inquiry,TurfMntnc,Parks Maintenance & Cemeteries,"caller is happy her easement was cut yesterday, did a good job",6/22/22 14:12,1.0,50.3992055,-104.6123223,RICHARDSON PARK,0.1931131080841862,156 SHANNON RD,50.3996569,-104.6149532,.Easement cutting.,33   PINE PL,SOUTH,-1,2022,6,3,14,Summer,633,-1_tree_hazard_pruning_path,easement,easement
6/22/22 14:35,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,thank you for getting back to me. i understand the problem. we asked the people across the easement 4 days ago to please move the wood but so far it?s still there. hopefully they will move it soon. thanks for your attention.re reference number 2165133,6/22/22 14:37,1.0,50.3996589,-104.6123907,RICHARDSON PARK,0.1816271260726855,156 SHANNON RD,50.3996569,-104.6149532,unwanted debris,25   PINE PL,SOUTH,35,2022,6,3,14,Summer,32,35_debris_dust_crusher_litter,easement,easement
6/22/22 14:42,Parks Inquiry,IrrigMtnc,Parks Maintenance & Cemeteries,"irrigation , happens frequently, flooding the area around the sprinkler.&nbsp;leaking onto patton street.",6/22/22 14:44,1.0,50.4840732,-104.6248708,MERLIN PARK 3,0.0,35 LAWSON ST,50.4840732,-104.6248708,"irrigation, flooding",35   LAWSON ST,NORTH,10,2022,6,3,14,Summer,64,10_irrigation_pump_sump_sod,sprinkler,maintenance
6/22/22 15:04,Parks Inquiry,PestsOther,Parks Maintenance & Cemeteries,caller wanted to thank parks for great job redoing the path way and doing all the trees along the pathway.,6/22/22 15:07,1.0,50.4301785,-104.5469581,NEFF PARK,0.33111339099693,2827 E NEFF RD,50.43103319999999,-104.5424802,Maintenance,3023   DOAN DR,EAST,7,2022,6,3,15,Summer,70,7_maintenance_repairs_youlack_great,tree,landscape construction and management
6/22/22 15:22,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,she wanted to know there is bbq in kiwanis park. there is city employee said they changing the bbq. please call to confirm,6/22/22 15:32,1.0,50.43544,-104.62684,KIWANIS PARK EXTENSION,0.0,2475 ELPHINSTONE ST,50.43544,-104.62684,BBQ availability,2475   ELPHINSTONE ST,CENTRAL,-1,2022,6,3,15,Summer,633,-1_tree_hazard_pruning_path,tree,landscape construction and management
6/22/22 16:07,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,pre sr2092613 dead trees and branches in howell park directly behind my property. also at far west end of howll park there is the need for a clean up of debris paper etc. and tress to be trimmed. your grass cutters curse each time by. this is a second request.,6/22/22 16:31,1.0,50.4599664,-104.5447702,HOWELL PARK,0.2361443975597541,2705 E HOWELL DR,50.4620714,-104.5452119,"debris, clean up, trimming",2619 E HOWELL DR,EAST,35,2022,6,3,16,Summer,32,35_debris_dust_crusher_litter,clean,sanitary
6/23/22 8:20,Parks Inquiry,TurfMntnc,Parks Maintenance & Cemeteries,grass in the back is more than 10 inches long. behind my house there is an environmental reserve which needs to be cleaned.,6/23/22 8:28,1.0,50.4195244,-104.5269232,WASCANA RIDGE PARK,0.4574776030970648,WASCANA RIDGE & WASCANA CIRCLE,50.420534,-104.5331829,Long grass,4850 E ARCOLA AVE,EAST,49,2022,6,4,8,Summer,24,49_too_long_high_grass,clean,sanitary
6/23/22 8:33,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,lady who helped him on the phone was able to get him quick service also very polite ref district 2,6/23/22 8:43,1.0,50.4281149,-104.5474719,PHILLIP PARK,0.2058425191607662,3256 MARGARET RD,50.4266099,-104.5457799,"Quick service, polite staff",3236   MARGARET RD,EAST,129,2022,6,4,8,Summer,13,129_customer_service_survey_quick,ice,winter service
